临时车辆编号,车牌号,方向,始发站,发车时间,终点站,班次类型,班次类型判定依据,到达时间,全程时间,车速（km/h）,当日平均车速（km/h）,到达时间说明,到达误差估计（分钟）,本车首次观测,本车末次观测,数据源,区间站,区间站到达时间,区间站折返发车时间,区间时间说明,计划发车时间,发车时间依据,到达置信度,到达估算方法,参与车速排名,当日实际运营次数,当日计入排名班次,当日平均全程时间（分钟）,当日车速排名
,沪A13735A,0,川沙客运站,08:15,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,09:39,84分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:01,12:21,SHMAAS,,,,,08:15,计划发车,A,终点ETA确认/一致估算,是,4,4,76.2,3/14
,沪A67026D,1,金杨路金口路,08:15,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,09:36,81分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:01,12:21,SHMAAS,,,,,08:15,计划发车,A,终点ETA确认/一致估算,是,4,4,76.8,5/14
,沪A08953A,0,川沙客运站,08:31,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,09:56,85分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,07:51,12:21,SHMAAS,,,,,08:31,计划发车,A,终点ETA确认/一致估算,是,3,3,76.0,2/14
,沪A66513D,1,金杨路金口路,08:35,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,09:55,80分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:11,12:21,SHMAAS,,,,,08:35,计划发车,A,终点ETA确认/一致估算,是,4,4,74.2,1/14
,沪A67353D,0,川沙客运站,08:50,金杨路金口路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,10:03,73分钟,,,SHMAAS末次终点ETA推算：09:52采样，终点ETA 11分钟,,06:01,11:51,SHMAAS,,,,,08:50,计划发车,B,末次终点ETA兜底,是,3,3,77.0,6/14
,沪A12050A,1,金杨路金口路,08:55,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:13,78分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:32,10:12,SHMAAS,,,,,08:55,计划发车,A,终点ETA确认/一致估算,是,2,2,80.5,12/14
,沪A32298D,0,川沙客运站,09:10,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:26,76分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:01,12:21,SHMAAS,,,,,09:10,计划发车,A,终点ETA确认/一致估算,是,3,3,84.3,14/14
,沪A35717D,1,金杨路金口路,09:10,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:24,74分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:41,12:21,SHMAAS,,,,,09:10,计划发车,A,终点ETA确认/一致估算,是,4,4,79.0,11/14
,沪A31073D,1,金杨路金口路,09:22,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:36,74分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:01,12:21,SHMAAS,,,,,09:22,计划发车,A,终点ETA确认/一致估算,是,3,3,81.3,13/14
,沪A68397D,0,川沙客运站,09:30,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:42,72分钟,,,SHMAAS多次终点ETA一致估算，约±4分钟,4,06:01,12:21,SHMAAS,,,,,09:30,计划发车,A,终点ETA确认/一致估算,是,4,4,77.0,6/14
,沪A55712D,1,金杨路金口路,09:35,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:43,68分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,07:02,12:21,SHMAAS,,,,,09:35,计划发车,A,终点ETA确认/一致估算,是,4,4,76.5,4/14
,沪A02126A,1,金杨路金口路,09:50,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:54,64分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,07:20,12:21,SHMAAS,,,,,09:50,计划发车,A,终点ETA确认/一致估算,是,4,3,77.0,6/14
,沪A68870D,0,川沙客运站,09:50,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,11:00,70分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:01,12:21,SHMAAS,,,,,09:50,计划发车,A,终点ETA确认/一致估算,是,4,4,77.5,9/14
,沪A67983D,1,金杨路金口路,10:05,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,11:21,76分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:01,12:21,SHMAAS,,,,,10:05,计划发车,A,终点ETA确认/一致估算,是,4,4,78.5,10/14
,沪A67026D,0,川沙客运站,10:15,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,11:29,74分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:01,12:21,SHMAAS,,,,,10:15,计划发车,A,终点ETA确认/一致估算,是,4,4,76.8,5/14
,沪A13735A,1,金杨路金口路,10:20,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,11:27,67分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:01,12:21,SHMAAS,,,,,10:20,计划发车,A,终点ETA确认/一致估算,是,4,4,76.2,3/14
,沪A08953A,1,金杨路金口路,10:35,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,11:46,71分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,07:51,12:21,SHMAAS,,,,,10:35,计划发车,A,终点ETA确认/一致估算,是,3,3,76.0,2/14
,沪A66513D,0,川沙客运站,10:40,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,11:47,67分钟,,,SHMAAS多次终点ETA一致估算，约±4分钟,4,06:11,12:21,SHMAAS,,,,,10:40,计划发车,A,终点ETA确认/一致估算,是,4,4,74.2,1/14
,沪A67353D,1,金杨路金口路,10:50,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,11:56,66分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:01,11:51,SHMAAS,,,,,10:50,计划发车,A,终点ETA确认/一致估算,是,3,3,77.0,6/14
,沪A32298D,1,金杨路金口路,11:05,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,12:23,78分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:01,12:21,SHMAAS,,,,,11:05,计划发车,A,终点ETA确认/一致估算,是,3,3,84.3,14/14
,沪A35717D,0,川沙客运站,11:05,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,12:13,68分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:41,12:21,SHMAAS,,,,,11:05,计划发车,A,终点ETA确认/一致估算,是,4,4,79.0,11/14
,沪A68397D,1,金杨路金口路,11:20,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,12:26,66分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:01,12:21,SHMAAS,,,,,11:20,计划发车,A,终点ETA确认/一致估算,是,4,4,77.0,6/14
,沪A55712D,0,川沙客运站,11:30,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,12:40,70分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,07:02,12:21,SHMAAS,,,,,11:30,计划发车,A,终点ETA确认/一致估算,是,4,4,76.5,4/14
,沪A68870D,1,金杨路金口路,11:40,川沙客运站,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,12:50,71分钟,,,12:21采样：该车到重点站德川路华夏东路 ETA 9分钟；叠加该车自身同类时段从该站到终点历史中位数20分钟，约±6分钟,6,06:01,12:21,SHMAAS,,,,,11:40,计划发车,B,同车重点站剩余时间,是,4,4,77.5,9/14
,沪A02126A,0,川沙客运站,11:55,金杨路金口路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,13:10,76分钟,,,SHMAAS末次终点ETA推算：12:21采样，终点ETA 49分钟,,07:20,12:21,SHMAAS,,,,,11:55,计划发车,D,末次终点ETA兜底（误差可能>15分钟）,否,4,3,77.0,6/14
,沪A67026D,1,金杨路金口路,12:00,川沙客运站,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,13:12,72分钟,,,12:21采样：该车到重点站唐陆公路川桥路 ETA 10分钟；叠加该车自身同类时段从该站到终点历史中位数40分钟，约±5分钟,5,06:01,12:21,SHMAAS,,,,,12:00,计划发车,B,同车重点站剩余时间,是,4,4,76.8,5/14
,沪A08953A,0,川沙客运站,12:20,金杨路金口路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,13:31,72分钟,,,12:21采样：该车到重点站新川路华东路 ETA 11分钟；叠加该车自身同类时段从该站到终点历史中位数59分钟，约±5分钟,5,07:51,12:21,SHMAAS,,,,,12:20,计划发车,B,同车重点站剩余时间,是,3,3,76.0,2/14
,沪A66513D,1,金杨路金口路,12:20,川沙客运站,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,13:32,72分钟,,,12:21采样：该车到重点站金杨路金桥路 ETA 4分钟；叠加该车自身同类时段从该站到终点历史中位数66分钟，约±5分钟,5,06:11,12:21,SHMAAS,,,,,12:20,计划发车,B,同车重点站剩余时间,是,4,4,74.2,1/14
,沪A35717D,1,金杨路金口路,12:40,川沙客运站,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,13:55,75分钟,,,按该车自身同方向、同类时段历史全程时间中位数75分钟估算，约±8分钟,8,06:41,12:21,SHMAAS,,,,,12:40,计划发车,B,同车历史全程时间,是,4,4,79.0,11/14
,沪A31073D,0,川沙客运站,12:45,金杨路金口路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,13:57,72分钟,,,按该车自身同方向、同类时段历史全程时间中位数72分钟估算，约±12分钟,12,06:01,12:21,SHMAAS,,,,,12:45,计划发车,C,同车历史全程时间,是,3,3,81.3,13/14
,沪A55712D,1,金杨路金口路,13:00,川沙客运站,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,14:11,71分钟,,,按该车自身同方向、同类时段历史全程时间中位数71分钟估算，约±10分钟,10,07:02,12:21,SHMAAS,,,,,13:00,计划发车,B,同车历史全程时间,是,4,4,76.5,4/14
,沪A67983D,0,川沙客运站,13:10,金杨路金口路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,14:24,74分钟,,,按该车自身同方向、同类时段历史全程时间中位数74分钟估算，约±8分钟,8,06:01,12:21,SHMAAS,,,,,13:10,计划发车,B,同车历史全程时间,是,4,4,78.5,10/14
,沪A02126A,1,金杨路金口路,13:25,川沙客运站,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,14:34,69分钟,,,按该车自身同方向、同类时段历史全程时间中位数69分钟估算，约±8分钟,8,07:20,12:21,SHMAAS,,,,,13:25,计划发车,B,同车历史全程时间,是,4,3,77.0,6/14
,沪A13735A,0,川沙客运站,13:35,金杨路金口路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,14:48,73分钟,,,按该车自身同方向、同类时段历史全程时间中位数73分钟估算，约±6分钟,6,06:01,12:21,SHMAAS,,,,,13:35,计划发车,B,同车历史全程时间,是,4,4,76.2,3/14
