线路,临时车辆编号,车牌号,方向,始发站,发车时间,终点站,班次类型,班次类型判定依据,到达时间,全程时间,车速（km/h）,当日平均车速（km/h）,到达时间说明,到达误差估计（分钟）,本车首次观测,本车末次观测,数据源,区间站,区间站到达时间,区间站折返发车时间,区间时间说明,计划发车时间,发车时间依据,到达置信度,到达估算方法,参与车速排名,当日实际运营次数,当日计入排名班次,当日平均全程时间（分钟）,当日车速排名
182路,,沪A31073D,1,金杨路金口路,12:00,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,13:13,73分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:01,17:21,SHMAAS,,,,,12:00,计划发车,A,终点ETA确认/一致估算,是,6,6,76.5,9/14
182路,,沪A08953A,0,川沙客运站,12:20,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,13:26,66分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,07:51,17:21,SHMAAS,,,,,12:20,计划发车,A,终点ETA确认/一致估算,是,5,5,70.0,1/14
182路,,沪A55712D,1,金杨路金口路,12:20,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,13:31,71分钟,,,SHMAAS多次终点ETA一致估算，约±4分钟,4,06:41,17:21,SHMAAS,,,,,12:20,计划发车,A,终点ETA确认/一致估算,是,6,6,73.5,4/14
182路,,沪A35717D,1,金杨路金口路,12:40,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,13:50,70分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:11,17:21,SHMAAS,,,,,12:40,计划发车,A,终点ETA确认/一致估算,是,7,7,84.0,14/14
182路,,沪A67026D,0,川沙客运站,12:45,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,13:56,71分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:01,17:21,SHMAAS,,,,,12:45,计划发车,A,终点ETA确认/一致估算,是,6,6,77.3,12/14
182路,,沪A67983D,1,金杨路金口路,13:00,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,14:12,72分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,07:02,17:21,SHMAAS,,,,,13:00,计划发车,A,终点ETA确认/一致估算,是,6,6,75.7,6/14
182路,,沪A13735A,0,川沙客运站,13:10,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,14:22,72分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:01,17:21,SHMAAS,,,,,13:10,计划发车,A,终点ETA确认/一致估算,是,6,6,76.8,11/14
182路,,沪A02126A,1,金杨路金口路,13:25,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,14:32,67分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,07:21,17:21,SHMAAS,,,,,13:25,计划发车,A,终点ETA确认/一致估算,是,5,4,71.2,2/14
182路,,沪A67353D,0,川沙客运站,13:35,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,14:43,68分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:01,17:21,SHMAAS,,,,,13:35,计划发车,A,终点ETA确认/一致估算,是,6,6,76.5,9/14
182路,,沪A08953A,1,金杨路金口路,13:50,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,15:03,73分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,07:51,17:21,SHMAAS,,,,,13:50,计划发车,A,终点ETA确认/一致估算,是,5,5,70.0,1/14
182路,,沪A32298D,0,川沙客运站,14:00,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,15:13,73分钟,,,SHMAAS多次终点ETA一致估算，约±4分钟,4,06:01,17:21,SHMAAS,,,,,14:00,计划发车,A,终点ETA确认/一致估算,是,6,6,76.3,8/14
182路,,沪A67026D,1,金杨路金口路,14:15,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,15:32,77分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:01,17:21,SHMAAS,,,,,14:15,计划发车,A,终点ETA确认/一致估算,是,6,6,77.3,12/14
182路,,沪A68397D,0,川沙客运站,14:20,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,15:30,70分钟,,,SHMAAS多次终点ETA一致估算，约±4分钟,4,06:01,17:21,SHMAAS,,,,,14:20,计划发车,A,终点ETA确认/一致估算,是,6,6,77.3,12/14
182路,,沪A13735A,1,金杨路金口路,14:40,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,15:53,73分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:01,17:21,SHMAAS,,,,,14:40,计划发车,A,终点ETA确认/一致估算,是,6,6,76.8,11/14
182路,,沪A68870D,0,川沙客运站,14:40,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,15:47,67分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:01,17:21,SHMAAS,,,,,14:40,计划发车,A,终点ETA确认/一致估算,是,7,7,72.7,3/14
182路,,沪A12050A,0,川沙客运站,15:00,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,16:07,67分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:21,17:21,SHMAAS,,,,,15:00,计划发车,A,终点ETA确认/一致估算,是,4,4,74.0,5/14
182路,,沪A67353D,1,金杨路金口路,15:00,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,16:15,75分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:01,17:21,SHMAAS,,,,,15:00,计划发车,A,终点ETA确认/一致估算,是,6,6,76.5,9/14
182路,,沪A66513D,0,川沙客运站,15:15,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,16:23,68分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:01,17:21,SHMAAS,,,,,15:15,计划发车,A,终点ETA确认/一致估算,是,6,6,75.8,7/14
182路,,沪A32298D,1,金杨路金口路,15:20,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,16:39,79分钟,,,SHMAAS多次终点ETA一致估算，约±5分钟,5,06:01,17:21,SHMAAS,,,,,15:20,计划发车,A,终点ETA确认/一致估算,是,6,6,76.3,8/14
182路,,沪A55712D,0,川沙客运站,15:30,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,16:45,75分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:41,17:21,SHMAAS,,,,,15:30,计划发车,A,终点ETA确认/一致估算,是,6,6,73.5,4/14
182路,,沪A68397D,1,金杨路金口路,15:40,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,17:03,83分钟,,,SHMAAS多次终点ETA一致估算，约±5分钟,5,06:01,17:21,SHMAAS,,,,,15:40,计划发车,A,终点ETA确认/一致估算,是,6,6,77.3,12/14
182路,,沪A31073D,0,川沙客运站,15:45,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,16:59,74分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:01,17:21,SHMAAS,,,,,15:45,计划发车,A,终点ETA确认/一致估算,是,6,6,76.5,9/14
182路,,沪A35717D,0,川沙客运站,16:00,金杨路金口路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,17:12,73分钟,,,SHMAAS末次终点ETA推算：16:51采样，终点ETA 21分钟,,06:11,17:21,SHMAAS,,,,,16:00,计划发车,C,末次终点ETA兜底,是,7,7,84.0,14/14
182路,,沪A68870D,1,金杨路金口路,16:00,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,17:11,71分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:01,17:21,SHMAAS,,,,,16:00,计划发车,A,终点ETA确认/一致估算,是,7,7,72.7,3/14
182路,,沪A67983D,0,川沙客运站,16:12,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,17:30,78分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,07:02,17:21,SHMAAS,,,,,16:12,计划发车,A,终点ETA确认/一致估算,是,6,6,75.7,6/14
182路,,沪A12050A,1,金杨路金口路,16:20,川沙客运站,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,17:36,77分钟,,,SHMAAS末次终点ETA推算：17:21采样，终点ETA 15分钟,,06:21,17:21,SHMAAS,,,,,16:20,计划发车,B,末次终点ETA兜底,是,4,4,74.0,5/14
182路,,沪A67026D,0,川沙客运站,16:24,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,17:44,80分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:01,17:21,SHMAAS,,,,,16:24,计划发车,A,终点ETA确认/一致估算,是,6,6,77.3,12/14
182路,,沪A13735A,0,川沙客运站,16:36,金杨路金口路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,17:53,77分钟,,,17:21采样：该车到重点站唐陆公路锦绣东路 ETA 0分钟；叠加该车自身同类时段从该站到终点历史中位数32分钟，约±5分钟,5,06:01,17:21,SHMAAS,,,,,16:36,计划发车,B,同车重点站剩余时间,是,6,6,76.8,11/14
182路,,沪A66513D,1,金杨路金口路,16:40,川沙客运站,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,18:03,84分钟,,,SHMAAS末次终点ETA推算：17:21采样，终点ETA 42分钟,,06:01,17:21,SHMAAS,,,,,16:40,计划发车,C,末次终点ETA兜底,是,6,6,75.8,7/14
182路,,沪A02126A,0,川沙客运站,16:48,金杨路金口路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,07:21,17:21,SHMAAS,,,,,16:48,计划发车,D,证据不足,否,5,4,71.2,2/14
182路,,沪A55712D,1,金杨路金口路,17:00,川沙客运站,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,18:15,75分钟,,,17:21采样：该车到重点站东陆路金海路 ETA 4分钟；叠加该车自身同类时段从该站到终点历史中位数49分钟，约±6分钟,6,06:41,17:21,SHMAAS,,,,,17:00,计划发车,B,同车重点站剩余时间,是,6,6,73.5,4/14
182路,,沪A67353D,0,川沙客运站,17:00,金杨路金口路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,18:15,76分钟,,,17:21采样：该车到重点站唐陆公路唐镇路 ETA 11分钟；叠加该车自身同类时段从该站到终点历史中位数43分钟，约±9分钟,9,06:01,17:21,SHMAAS,,,,,17:00,计划发车,B,同车重点站剩余时间,是,6,6,76.5,9/14
182路,,沪A08953A,0,川沙客运站,17:15,金杨路金口路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,18:22,68分钟,,,17:21采样：该车到重点站唐陆公路唐镇路 ETA 21分钟；叠加该车自身同类时段从该站到终点历史中位数40分钟，约±5分钟,5,07:51,17:21,SHMAAS,,,,,17:15,计划发车,B,同车重点站剩余时间,是,5,5,70.0,1/14
182路,,沪A31073D,1,金杨路金口路,17:15,川沙客运站,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,18:29,75分钟,,,17:21采样：该车到重点站东陆路金海路 ETA 19分钟；叠加该车自身同类时段从该站到终点历史中位数49分钟，约±6分钟,6,06:01,17:21,SHMAAS,,,,,17:15,计划发车,B,同车重点站剩余时间,是,6,6,76.5,9/14
182路,,沪A32298D,0,川沙客运站,17:30,金杨路金口路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,18:44,74分钟,,,按该车自身同方向、同类时段历史全程时间中位数74分钟估算，约±8分钟,8,06:01,17:21,SHMAAS,,,,,17:30,计划发车,B,同车历史全程时间,是,6,6,76.3,8/14
182路,,沪A35717D,1,金杨路金口路,17:30,川沙客运站,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,18:45,75分钟,,,按该车自身同方向、同类时段历史全程时间中位数75分钟估算，约±8分钟,8,06:11,17:21,SHMAAS,,,,,17:30,计划发车,B,同车历史全程时间,是,7,7,84.0,14/14
182路,,沪A67983D,1,金杨路金口路,17:45,川沙客运站,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,18:58,73分钟,,,按该车自身同方向、同类时段历史全程时间中位数73分钟估算，约±8分钟,8,07:02,17:21,SHMAAS,,,,,17:45,计划发车,B,同车历史全程时间,是,6,6,75.7,6/14
182路,,沪A68397D,0,川沙客运站,17:50,金杨路金口路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,19:02,72分钟,,,按该车自身同方向、同类时段历史全程时间中位数72分钟估算，约±5分钟,5,06:01,17:21,SHMAAS,,,,,17:50,计划发车,B,同车历史全程时间,是,6,6,77.3,12/14
182路,,沪A67026D,1,金杨路金口路,18:01,川沙客运站,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,19:18,77分钟,,,按该车自身同方向、同类时段历史全程时间中位数77分钟估算，约±8分钟,8,06:01,17:21,SHMAAS,,,,,18:01,计划发车,B,同车历史全程时间,是,6,6,77.3,12/14
182路,,沪A68870D,0,川沙客运站,18:15,金杨路金口路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,19:24,69分钟,,,按该车自身同方向、同类时段历史全程时间中位数69分钟估算，约±5分钟,5,06:01,17:21,SHMAAS,,,,,18:15,计划发车,B,同车历史全程时间,是,7,7,72.7,3/14
浦东35路,,沪A66883D,1,康恩路康浦路,06:10,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,08:51,161分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:01,17:20,SHMAAS,,,,,06:10,计划发车,A,终点ETA确认/一致估算,是,5,5,143.6,28/31
浦东35路,,沪A68261D,0,东高路张杨北路,06:10,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,08:26,136分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:01,17:20,SHMAAS,,,,,06:10,计划发车,A,终点ETA确认/一致估算,是,3,3,135.0,12/31
浦东35路,,沪A68895D,0,东高路张杨北路,06:26,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,08:38,132分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:01,17:20,SHMAAS,,,,,06:26,计划发车,A,终点ETA确认/一致估算,是,4,4,128.8,2/31
浦东35路,,沪A71572D,1,康恩路康浦路,06:31,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,08:55,144分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:01,16:50,SHMAAS,,,,,06:31,计划发车,A,终点ETA确认/一致估算,是,4,4,134.0,8/31
