临时车辆编号,车牌号,方向,始发站,发车时间,终点站,班次类型,班次类型判定依据,到达时间,全程时间,车速（km/h）,当日平均车速（km/h）,到达时间说明,到达误差估计（分钟）,本车首次观测,本车末次观测,数据源,区间站,区间站到达时间,区间站折返发车时间,区间时间说明,计划发车时间,发车时间依据,到达置信度,到达估算方法,参与车速排名,当日实际运营次数,当日计入排名班次,当日平均全程时间（分钟）,当日车速排名
,沪A55712D,1,金杨路金口路,07:55,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,09:26,91分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:01,10:21,SHMAAS,,,,,07:55,计划发车,A,终点ETA确认/一致估算,是,3,3,78.3,6/14
,沪A32298D,0,川沙客运站,08:00,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,09:30,90分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:01,10:21,SHMAAS,,,,,08:00,计划发车,A,终点ETA确认/一致估算,是,3,3,79.3,8/14
,沪A31073D,1,金杨路金口路,08:15,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,09:42,87分钟,,,SHMAAS多次终点ETA一致估算，约±4分钟,4,06:01,10:21,SHMAAS,,,,,08:15,计划发车,A,终点ETA确认/一致估算,是,3,3,80.3,10/14
,沪A68397D,0,川沙客运站,08:15,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,09:34,79分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:01,10:21,SHMAAS,,,,,08:15,计划发车,A,终点ETA确认/一致估算,是,3,3,77.0,3/14
,沪A12050A,0,川沙客运站,08:31,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,09:43,72分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,07:51,10:21,SHMAAS,,,,,08:31,计划发车,A,终点ETA确认/一致估算,是,2,1,72.0,1/14
,沪A67983D,1,金杨路金口路,08:35,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:02,87分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:11,10:21,SHMAAS,,,,,08:35,计划发车,A,终点ETA确认/一致估算,是,3,3,82.7,13/14
,沪A68870D,0,川沙客运站,08:50,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:02,72分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:01,10:21,SHMAAS,,,,,08:50,计划发车,A,终点ETA确认/一致估算,是,3,3,76.0,2/14
,沪A67026D,1,金杨路金口路,08:55,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:09,74分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:21,10:01,SHMAAS,,,,,08:55,计划发车,A,终点ETA确认/一致估算,是,2,2,78.0,5/14
,沪A13735A,1,金杨路金口路,09:10,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:25,75分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:41,10:21,SHMAAS,,,,,09:10,计划发车,A,终点ETA确认/一致估算,是,3,3,78.7,7/14
,沪A66513D,0,川沙客运站,09:10,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:22,72分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:01,10:21,SHMAAS,,,,,09:10,计划发车,A,终点ETA确认/一致估算,是,3,3,77.3,4/14
,沪A02126A,1,金杨路金口路,09:22,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:37,75分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:01,10:21,SHMAAS,,,,,09:22,计划发车,A,终点ETA确认/一致估算,是,2,2,86.5,14/14
,沪A35717D,0,川沙客运站,09:30,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:43,73分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:01,10:21,SHMAAS,,,,,09:30,计划发车,A,终点ETA确认/一致估算,是,3,3,79.7,9/14
,沪A67353D,1,金杨路金口路,09:35,川沙客运站,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,10:46,72分钟,,,10:21采样：该车到重点站德川路华夏东路 ETA 4分钟；叠加该车自身同类时段从该站到终点历史中位数21分钟，约±5分钟,5,07:11,10:21,SHMAAS,,,,,09:35,计划发车,B,同车重点站剩余时间,是,3,3,81.3,11/14
,沪A08953A,1,金杨路金口路,09:50,川沙客运站,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,10:57,67分钟,,,10:21采样：该车到重点站唐陆公路川桥路 ETA 1分钟；叠加该车自身同类时段从该站到终点历史中位数35分钟，约±7分钟,7,07:19,10:21,SHMAAS,,,,,09:50,计划发车,B,同车重点站剩余时间,是,2,2,82.0,12/14
,沪A55712D,0,川沙客运站,09:50,金杨路金口路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,11:01,71分钟,,,10:21采样：该车到重点站唐陆公路龙东大道 ETA 0分钟；叠加该车自身同类时段从该站到终点历史中位数40分钟，约±5分钟,5,06:01,10:21,SHMAAS,,,,,09:50,计划发车,B,同车重点站剩余时间,是,3,3,78.3,6/14
,沪A32298D,1,金杨路金口路,10:05,川沙客运站,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,11:16,72分钟,,,10:21采样：该车到重点站唐陆公路川桥路 ETA 15分钟；叠加该车自身同类时段从该站到终点历史中位数40分钟，约±5分钟,5,06:01,10:21,SHMAAS,,,,,10:05,计划发车,B,同车重点站剩余时间,是,3,3,79.3,8/14
,沪A31073D,0,川沙客运站,10:15,金杨路金口路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,11:27,72分钟,,,10:21采样：该车到重点站新川路华东路 ETA 8分钟；叠加该车自身同类时段从该站到终点历史中位数58分钟，约±5分钟,5,06:01,10:21,SHMAAS,,,,,10:15,计划发车,B,同车重点站剩余时间,是,3,3,80.3,10/14
,沪A68397D,1,金杨路金口路,10:20,川沙客运站,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,11:35,75分钟,,,10:21采样：该车到重点站金杨路金桥路 ETA 4分钟；叠加该车自身同类时段从该站到终点历史中位数70分钟，约±5分钟,5,06:01,10:21,SHMAAS,,,,,10:20,计划发车,B,同车重点站剩余时间,是,3,3,77.0,3/14
,沪A12050A,1,金杨路金口路,10:35,川沙客运站,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,07:51,10:21,SHMAAS,,,,,10:35,计划发车,D,证据不足,否,2,1,72.0,1/14
,沪A67983D,0,川沙客运站,10:40,金杨路金口路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,11:53,73分钟,,,按该车自身同方向、同类时段历史全程时间中位数73分钟估算，约±6分钟,6,06:11,10:21,SHMAAS,,,,,10:40,计划发车,B,同车历史全程时间,是,3,3,82.7,13/14
,沪A68870D,1,金杨路金口路,10:50,川沙客运站,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,12:01,71分钟,,,按该车自身同方向、同类时段历史全程时间中位数71分钟估算，约±10分钟,10,06:01,10:21,SHMAAS,,,,,10:50,计划发车,B,同车历史全程时间,是,3,3,76.0,2/14
,沪A13735A,0,川沙客运站,11:05,金杨路金口路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,12:19,74分钟,,,按该车自身同方向、同类时段历史全程时间中位数74分钟估算，约±5分钟,5,06:41,10:21,SHMAAS,,,,,11:05,计划发车,B,同车历史全程时间,是,3,3,78.7,7/14
,沪A66513D,1,金杨路金口路,11:05,川沙客运站,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,12:16,71分钟,,,按该车自身同方向、同类时段历史全程时间中位数71分钟估算，约±12分钟,12,06:01,10:21,SHMAAS,,,,,11:05,计划发车,C,同车历史全程时间,是,3,3,77.3,4/14
,沪A67353D,0,川沙客运站,11:30,金杨路金口路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,12:42,72分钟,,,按该车自身同方向、同类时段历史全程时间中位数72分钟估算，约±8分钟,8,07:11,10:21,SHMAAS,,,,,11:30,计划发车,B,同车历史全程时间,是,3,3,81.3,11/14
